accession	domain	phylum	class	order	family	genus	species
GB_GCA_030668565.1	Archaea	Micrarchaeota	Micrarchaeia	Anstonellales	Bilamarchaeaceae	JACCLJ01	JACCLJ01 sp030668565
GB_GCA_938027595.1	Archaea	Thermoproteota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum sp938027595
GB_GCA_038891475.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	ASMP01	ASMP01 sp038891475
GB_GCA_002499005.1	Archaea	Thermoproteota	Nitrososphaeria	Conexivisphaerales	UBA164	UBA164	UBA164 sp002499005
GB_GCA_030612005.1	Archaea	Asgardarchaeota	Thorarchaeia	Thorarchaeales	Thorarchaeaceae	MP8T-1	MP8T-1 sp030612005
GB_GCA_031288985.1	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Methanoplasma	Methanoplasma sp031288985
GB_GCA_018221175.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	BM511	JAAOYE01	JAAOYE01 sp018221175
GB_GCA_016219865.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	DSVV01	JACRKF01	JACRKF01 sp016219865
GB_GCA_023251115.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	TA-21	TA-21 sp023251115
RS_GCF_012027495.1	Archaea	Methanobacteriota_B	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus sp012027495
GB_GCA_041548485.1	Archaea	Thermoplasmatota	Thermoplasmata	UBA10834	UBA10834	UBA10834	UBA10834 sp041548485
GB_GCA_014523695.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	TH5896	TH5896 sp014523695
GB_GCA_019659125.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	JAIFVW01	JAIFVW01 sp019659125
GB_GCA_016198705.1	Archaea	Aenigmatarchaeota	Aenigmatarchaeia	CG10238-14	SCSR01	JACQIA01	JACQIA01 sp016198705
GB_GCA_030679025.1	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	UBA489	JACOVP01	JACOVP01 sp030679025
GB_GCA_001723845.1	Archaea	Altiarchaeota	Altiarchaeia	IMC4	WOR-SM1-SCG	WOR-SM1-SCG	WOR-SM1-SCG sp001723845
RS_GCF_004102725.1	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanoculleaceae	Methanoculleus_A	Methanoculleus_A taiwanensis
GB_GCA_018812715.1	Archaea	Micrarchaeota	Micrarchaeia	Anstonellales	Bilamarchaeaceae	Bilamarchaeum	Bilamarchaeum sp018812715
GB_GCA_963693095.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	JAHRAL01	JAHRAL01 sp963693095
GB_GCA_038045525.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	ASMP01	ASMP01 sp038045525
GB_GCA_036566445.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	TA-21	TA-21 sp036566445
RS_GCF_030848565.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natronolimnohabitans	Natronolimnohabitans sp030848565
GB_GCA_001800825.1	Archaea	Thermoplasmatota	Thermoplasmata	RBG-16-68-12	RBG-16-68-12	RBG-16-68-12	RBG-16-68-12 sp001800825
GB_GCA_003160755.1	Archaea	Halobacteriota	Syntropharchaeia	Alkanophagales	Methanospirareceae	QEXZ01	QEXZ01 sp003160755
GB_GCA_041479325.1	Archaea	Thermoplasmatota	Thermoplasmata	UBA10834	UBA10834	COMBO-56-21	COMBO-56-21 sp041479325
GB_GCA_018238965.1	Archaea	Asgardarchaeota	Lokiarchaeia	Sigynarchaeales	MK-D1	Harpocratesius	Harpocratesius sp018238965
GB_GCA_002698885.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopelagicus	Nitrosopelagicus sp002698885
GB_GCA_963990035.1	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O2	MGIIb-O2 sp963990035
GB_GCA_030612365.1	Archaea	Asgardarchaeota	Thorarchaeia	Thorarchaeales	Thorarchaeaceae	WTCK01	WTCK01 sp030612365
GB_GCA_030612905.1	Archaea	Asgardarchaeota	Lokiarchaeia	Sigynarchaeales	SOKP01	SOKP01	SOKP01 sp030612905
GB_GCA_002688355.1	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	GW2011-AR20	GCA-2688355	GCA-2688355 sp002688355
GB_GCA_016181905.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	JACOYM01	JACOYM01 sp016181905
RS_GCF_025699065.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosarchaeum	Nitrosarchaeum sp025699065
GB_GCA_029856625.1	Archaea	Asgardarchaeota	Njordarchaeia	Njordarchaeales	Njordarchaeaceae	JAHKLG01	JAHKLG01 sp029856625
GB_GCA_018816205.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	UBA73	UBA73 sp018816205
RS_GCF_000327505.1	Archaea	Thermoplasmatota	Thermoplasmata	Aciduliprofundales	Aciduliprofundaceae	Aciduliprofundum	Aciduliprofundum sp000327505
GB_GCA_016935155.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	UBA10107	UBA10107	UBA10107 sp016935155
GB_GCA_036742095.1	Archaea	Halobacteriota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus sp036742095
GB_GCA_938091805.1	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	DTEX01	DTEX01	DTEX01 sp938091805
GB_GCA_016180105.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	UBA10216	UBA10216	UBA10216 sp016180105
GB_GCA_035288805.1	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	GW2011-AR20	DATDYH01	DATDYH01 sp035288805
GB_GCA_026413865.1	Archaea	Thermoproteota	Nitrososphaeria	JACIWG01	JACIWG01	JACIWG01	JACIWG01 sp026413865
GB_GCA_028345965.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopelagicus	Nitrosopelagicus sp028345965
GB_GCA_002254395.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	EX4484-71	EX4484-71 sp002254395
GB_GCA_028715295.1	Archaea	Nanobdellota	Nanobdellia	JAQUSD01	JAQUSD01	JAQUSD01	JAQUSD01 sp028715295
RS_GCF_030055435.1	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanothermobacteraceae	Methanothermobacter	Methanothermobacter sp030055435
GB_GCA_038882655.1	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	Bathycorpusculaceae	JAGTQI01	JAGTQI01 sp038882655
GB_GCA_026395775.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	JAPLYA01	JAPLYA01 sp026395775
GB_GCA_003021175.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halosegnis	Halosegnis sp003021175
GB_GCA_902386135.1	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanoperedenaceae	Methanoperedens	Methanoperedens sp902386135
GB_GCA_013911465.1	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Poseidoniaceae	MGIIa-L2	MGIIa-L2 sp013911465
GB_GCA_040758595.1	Archaea	Micrarchaeota	Micrarchaeia	Anstonellales	Bilamarchaeaceae	Bilamarchaeum	Bilamarchaeum sp040758595
RS_GCF_963667985.1	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum	Methanocorpusculum sp963667985
GB_GCA_016190055.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	JACPRH01	JACPRH01	JACPRH01 sp016190055
GB_GCA_018303705.1	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	JACPNG01	JAGVXQ01	JAGVXQ01 sp018303705
GB_GCA_020347565.1	Archaea	Thermoplasmatota	Thermoplasmata	UBA10834	UBA10834	UBA10834	UBA10834 sp020347565
GB_GCA_030589605.1	Archaea	Asgardarchaeota	Heimdallarchaeia	Hodarchaeales	Hodarchaeaceae	Hodarchaeum	Hodarchaeum sp030589605
GB_GCA_019262145.1	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Methanogranum	Methanogranum gryphiswaldense
GB_GCA_026995555.1	Archaea	Thermoproteota	Thermoprotei_A	Sulfolobales	Acidilobaceae	JALWTO01	JALWTO01 sp026995555
GB_GCA_038046805.1	Archaea	Micrarchaeota	Micrarchaeia	Anstonellales	Bilamarchaeaceae	UBA10214	UBA10214 sp038046805
GB_GCA_035762785.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	TH1177	TH1177 sp035762785
RS_GCF_020567525.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Halorubellus	Halorubellus salinus
GB_GCA_903884115.1	Archaea	Micrarchaeota	Micrarchaeia	Micrarchaeales	Micrarchaeaceae	CAISDH01	CAISDH01 sp903884115
GB_GCA_035532555.1	Archaea	Thermoplasmatota	Thermoplasmata	UBA184	UBA184	UBA184	UBA184 sp035532555
RS_GCF_000337915.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum saccharovorum
RS_GCF_027563145.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halocatena	Halocatena halophilum
GB_GCA_001516585.1	Archaea	Thermoproteota	Thermoprotei	Thermoproteales	Thermocladiaceae	Thermocladium	Thermocladium sp001516585
RS_GCF_012027555.1	Archaea	Methanobacteriota_B	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus sp012027555
GB_GCA_022572525.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	UBA12030	JACZVS01	JACZVS01 sp022572525
GB_GCA_027057815.1	Archaea	Thermoproteota	Thermoprotei_A	Sulfolobales	Acidilobaceae	JALURD01	JALURD01 sp027057815
RS_GCF_024228675.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Salinigranum	Salinigranum marinum
GB_GCA_015520145.1	Archaea	Hydrothermarchaeota	Hydrothermarchaeia	Hydrothermarchaeales	WAQR01	WAQR01	WAQR01 sp015520145
GB_GCA_003662305.1	Archaea	Thermoproteota	Bathyarchaeia	Hecatellales	Hecatellaceae	B25	B25 sp003662305
GB_GCA_016185875.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	GW2011-AR4	GCA-2688775	GCA-2688775 sp016185875
GB_GCA_021157925.1	Archaea	Thermoproteota	Thermoprotei_A	Sulfolobales	Desulfurococcaceae	JAGHDU01	JAGHDU01 sp021157925
GB_GCA_009778575.1	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Methanoplasma	Methanoplasma sp009778575
GB_GCA_019894715.1	Archaea	Asgardarchaeota	Lokiarchaeia	Sigynarchaeales	SOKP01	JAFGOA01	JAFGOA01 sp019894715
GB_GCA_030699205.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	SICU01	SICU01 sp030699205
GB_GCA_003551265.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halovenus	Halovenus sp003551265
RS_GCF_000739555.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halolamina	Halolamina rubra
GB_GCA_003151535.1	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium_B	Methanobacterium_B sp003151535
RS_GCF_000455365.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Halopiger_B	Halopiger_B djelfimassiliensis
GB_GCA_938036345.1	Archaea	Thermoproteota	Thermoprotei	Thermofilales	Thermofilaceae	CALHPJ01	CALHPJ01 sp938036345
GB_GCA_016187365.1	Archaea	Aenigmatarchaeota	Aenigmatarchaeia	GW2011-AR5	GW2011-AR5	JACPAH01	JACPAH01 sp016187365
RS_GCF_019880225.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halobaculum	Halobaculum rubrum
GB_GCA_016784105.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	GW2011-AR4	BS150m-G66	BS150m-G66 sp016784105
GB_GCA_002708385.1	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O1	MGIIb-O1 sp002708385
GB_GCA_020343515.1	Archaea	Thermoplasmatota	E2	DHVEG-1	DHVEG-1	JAGLML01	JAGLML01 sp020343515
GB_GCA_016185615.1	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	JACPNG01	JACPNE01	JACPNE01 sp016185615
GB_GCA_016867035.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	CAIPOI01	CAIPOI01 sp016867035
RS_GCF_030505615.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Salinibaculum	Salinibaculum sp030505615
GB_GCA_001786395.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	MFWN01	MFWN01 sp001786395
GB_GCA_012798025.1	Archaea	Halobacteriota	Methanosarcinia	Methanotrichales	Methanotrichaceae	Methanothrix	Methanothrix sp012798025
GB_GCA_016839515.1	Archaea	Asgardarchaeota	Heimdallarchaeia	Hodarchaeales	Hodarchaeaceae	Hodarchaeum	Hodarchaeum mangrovi
RS_GCF_001315945.1	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanogenium	Methanogenium cariaci
GB_GCA_026414185.1	Archaea	Micrarchaeota	Micrarchaeia	Anstonellales	Anstonellaceae	JAOAJL01	JAOAJL01 sp026414185
GB_GCA_022750155.1	Archaea	Thermoplasmatota	Thermoplasmata	UBA184	UBA184	UBA184	UBA184 sp022750155
GB_GCA_030627225.1	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	Bathycorpusculaceae	DAOUSM01	DAOUSM01 sp030627225
GB_GCA_036556885.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	CSP1-1	CSP1-1 sp036556885
GB_GCA_030266245.1	Archaea	Halobacteriota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae	Methanimicrococcus	Methanimicrococcus sp030266245
GB_GCA_963968165.1	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	MGIIb-O3	MGIIb-O3 sp963968165
RS_GCF_011734195.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobacterium	Halobacterium sp011734195
GB_GCA_030636255.1	Archaea	Thermoplasmatota	Thermoplasmata	SG8-5	SG8-5	JAGLQM01	JAGLQM01 sp030636255
GB_GCA_018303725.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	JAGVXP01	JAGVXP01	JAGVXP01 sp018303725
RS_GCF_900114435.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloarculaceae	Halomicrobium	Halomicrobium zhouii
RS_GCF_041821145.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halopenitus	Halopenitus sp041821145
GB_GCA_030673805.1	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	Bathycorpusculaceae	DAOVIH01	DAOVIH01 sp030673805
GB_GCA_018304585.1	Archaea	Aenigmatarchaeota	Aenigmatarchaeia	GW2011-AR5	GW2011-AR5	JACQID01	JACQID01 sp018304585
GB_GCA_030640585.1	Archaea	Thermoplasmatota	E2	DHVEG-1	DHVEG-1	DAOWIZ01	DAOWIZ01 sp030640585
RS_GCF_004765815.2	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Halorussus	Halorussus salinus
GB_GCA_016187395.1	Archaea	Aenigmatarchaeota	Aenigmatarchaeia	GW2011-AR5	JACRAC01	JACPJV01	JACPJV01 sp016187395
GB_GCA_018819375.1	Archaea	Nanobdellota	Nanobdellia	SCGC-AAA011-G17	GW2011-AR20	JAHJQH01	JAHJQH01 sp018819375
GB_GCA_017609795.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	JAFCDM01	JAFCDM01 sp017609795
RS_GCF_022869805.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Halosolutus	Halosolutus halophilus
RS_GCF_007671725.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum depositum
GB_GCA_014859755.1	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	Bathyarchaeaceae	Kmv02	Kmv02 sp014859755
GB_GCA_038870595.1	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	Bathycorpusculaceae	JAGTQI01	JAGTQI01 sp038870595
GB_GCA_030037495.1	Archaea	Micrarchaeota	Micrarchaeia	Micrarchaeales	Micrarchaeaceae	JAJZYD01	JAJZYD01 sp030037495
GB_GCA_021296165.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	VYCS01	VYCS01 sp021296165
GB_GCA_016929895.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	ARS49	WJKI01	WJKI01 sp016929895
GB_GCA_035387745.1	Archaea	Iainarchaeota	Iainarchaeia	CSSED10-239	CSSED10-239	JAKQTP01	JAKQTP01 sp035387745
GB_GCA_016935455.1	Archaea	Micrarchaeota	Micrarchaeia	Anstonellales	Bilamarchaeaceae	JAFGQX01	JAFGQX01 sp016935455
GB_GCA_038881895.1	Archaea	Thermoproteota	Thermoprotei	Gearchaeales	WAQG01	JAVZOV01	JAVZOV01 sp038881895
GB_GCA_002067365.1	Archaea	Halobacteriota	Methanosarcinia	Methanotrichales	Methanotrichaceae	Methanothrix	Methanothrix sp002067365
GB_GCA_016202795.1	Archaea	Aenigmatarchaeota	Aenigmatarchaeia	JACPZZ01	JACPZZ01	JACPZZ01	JACPZZ01 sp016202795
GB_GCA_036554645.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera	Nitrososphaera sp036554645
GB_GCA_019429005.1	Archaea	EX4484-52	EX4484-52	EX4484-52	GLR71	JAHYJR01	JAHYJR01 sp019429005
GB_GCA_036373895.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera	Nitrososphaera sp036373895
RS_GCF_015062905.1	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanocatella	Methanocatella thaueri_A
GB_GCA_035517575.1	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	JACTUA01	JACTUA01	JACTUA01 sp035517575
GB_GCA_015660965.1	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	MVRE01	MVRE01 sp015660965
RS_GCF_030055425.1	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanothermobacteraceae	Methanothermobacter	Methanothermobacter sp030055425
GB_GCA_040755695.1	Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales	1-14-0-10-31-34	JBFMAK01	JBFMAK01 sp040755695
RS_GCF_004114375.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum sp004114375
GB_GCA_938042195.1	Archaea	Thermoproteota	Bathyarchaeia	40CM-2-53-6	CALIRQ01	CALIRQ01	CALIRQ01 sp938042195
RS_GCF_024372745.1	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocalculus	Methanocalculus taiwanensis
GB_GCA_024644105.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopumilus	Nitrosopumilus sp024644105
RS_GCF_030127145.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halobaculum	Halobaculum halobium
GB_GCA_038044065.1	Archaea	Nanobdellota	Nanobdellia	UBA10117	UBA10117	UBA10117	UBA10117 sp038044065
GB_GCA_023484805.1	Archaea	Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Thermoplasmataceae	B-DKE	B-DKE sp023484805
GB_GCA_018657845.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	GW2011-AR9	JABHWJ01	JABHWJ01 sp018657845
GB_GCA_030606485.1	Archaea	Asgardarchaeota	Lokiarchaeia	Sigynarchaeales	SOKP01	6H3-1	6H3-1 sp030606485
GB_GCA_902384675.1	Archaea	EX4484-52	EX4484-52	EX4484-52	LFW-46	LFW-46	LFW-46 sp902384675
GB_GCA_029785215.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	UBA183	UBA183	UBA183 sp029785215
GB_GCA_035294065.1	Archaea	Thermoproteota	Thermoprotei_A	Marsarchaeales	Marsarchaeaceae	ECH-B-1	ECH-B-1 sp035294065
GB_GCA_002011235.1	Archaea	Halobacteriota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus_A	Archaeoglobus_A sp002011235
GB_GCA_035575335.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera	Nitrososphaera sp035575335
GB_GCA_016931255.1	Archaea	Aenigmatarchaeota	Aenigmatarchaeia	QMZP01	JAFGSV01	JAFGFG01	JAFGFG01 sp016931255
GB_GCA_040373355.1	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium_D	Methanobacterium_D sp040373355
GB_GCA_003694525.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	ARS49	J152	J152 sp003694525
RS_GCF_017875315.1	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanomicrobium	Methanomicrobium sp017875315
GB_GCA_963676405.1	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanoregula	Methanoregula sp963676405
GB_GCA_017610005.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	B29-G15	B29-G15	B29-G15 sp017610005
GB_GCA_020056305.1	Archaea	Micrarchaeota	Micrarchaeia	Anstonellales	Anstonellaceae	JAGVIA01	JAGVIA01 sp020056305
GB_GCA_026396995.1	Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales	DTGL01	JAPLVS01	JAPLVS01 sp026396995
GB_GCA_015660915.1	Archaea	Halobacteriota	Bog-38	Bog-38	Bog-38	Bog-38	Bog-38 sp015660915
RS_GCF_029814175.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Halobacteriaceae	Halospeciosus	Halospeciosus flavus
GB_GCA_041645025.1	Archaea	Aenigmatarchaeota	Aenigmatarchaeia	GW2011-AR5	GW2011-AR5	GW2011-AR5	GW2011-AR5 sp041645025
GB_GCA_007122875.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	QS-1-68-20	QS-1-68-20	QS-1-68-20 sp007122875
GB_GCA_029907705.1	Archaea	Halobacteriota	Methanomicrobia	Methanomicrobiales	JACTUA01	JARYLJ01	JARYLJ01 sp029907705
GB_GCA_023511755.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	UBA284	DRVD01	DRVD01 sp023511755
GB_GCA_963422575.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopumilus	Nitrosopumilus sp963422575
RS_GCF_010747475.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Haladaptataceae	Halorussus	Halorussus sp010747475
GB_GCA_040514295.1	Archaea	Thermoproteota	Thermoprotei_A	Sulfolobales	Pyrodictiaceae	JBEVCE01	JBEVCE01 sp040514295
GB_GCA_002718695.1	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	UBA36	UBA36 sp002718695
GB_GCA_027310185.1	Archaea	Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Thermoplasmataceae	Cuniculiplasma	Cuniculiplasma sp021816385
GB_GCA_002507085.1	Archaea	Thermoproteota	Thermoprotei_A	Marsarchaeales	UBA168	UBA168	UBA168 sp002507085
GB_GCA_040757035.1	Archaea	Micrarchaeota	Micrarchaeia	Anstonellales	Bilamarchaeaceae	JAHJBR01	JAHJBR01 sp040757035
GB_GCA_016212525.1	Archaea	Micrarchaeota	Micrarchaeia	Anstonellales	Bilamarchaeaceae	Bilamarchaeum	Bilamarchaeum sp016212525
GB_GCA_026394495.1	Archaea	Thermoplasmatota	E2	DHVEG-1	DHVEG-1	CAIYYQ01	CAIYYQ01 sp026394495
GB_GCA_005239615.1	Archaea	Iainarchaeota	Iainarchaeia	Iainarchaeales	Iainarchaeaceae	UBA10205	UBA10205 sp005239615
GB_GCA_016204145.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	JACQLK01	JACQLK01 sp016204145
GB_GCA_030672365.1	Archaea	Thermoplasmatota	Thermoplasmata	SG8-5	JAGLSY01	DAOVGM01	DAOVGM01 sp030672365
GB_GCA_003978665.1	Archaea	Thermoproteota	Thermoprotei_A	Sulfolobales	Pyrodictiaceae	QNYQ01	QNYQ01 sp003978665
GB_GCA_937921735.1	Archaea	Hadarchaeota	Hadarchaeia	Hadarchaeales	Hadarchaeaceae	CAKZTQ01	CAKZTQ01 sp937921735
GB_GCA_037439985.1	Archaea	Thermoplasmatota	Thermoplasmata	UBA10834	UBA10834	COMBO-56-21	COMBO-56-21 sp037439985
GB_GCA_030539815.1	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium sp030539815
GB_GCA_031284445.1	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanovirga	Methanovirga basalitermitum
GB_GCA_038044925.1	Archaea	Nanobdellota	Nanobdellia	Pacearchaeales	GW2011-AR1	JBBSZC01	JBBSZC01 sp038044925
RS_GCF_000337675.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natronococcus	Natronococcus amylolyticus
GB_GCA_030594675.1	Archaea	EX4484-52	EX4484-52	EX4484-52	GLR71	GLR71	GLR71 sp030594675
GB_GCA_029785375.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	UBA183	UBA183	UBA183 sp029785375
GB_GCA_028279725.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	JANQNQ01	JANQNQ01	JANQNQ01 sp028279725
GB_GCA_036379735.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	TA-21	TA-21 sp036379735
GB_GCA_041479575.1	Archaea	Thermoproteota	Bathyarchaeia	Bathyarchaeales	Bathycorpusculaceae	DASPPK01	DASPPK01 sp041479575
RS_GCF_011043775.1	Archaea	Halobacteriota	Halobacteria	Halobacteriales	Natrialbaceae	Natronolimnobius	Natronolimnobius sp011043775
GB_GCA_035253885.1	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	TH1177	TH1177 sp035253885
GB_GCA_003661265.1	Archaea	Korarchaeota	Korarchaeia	Korarchaeales	QMVU01	QMVU01	QMVU01 sp003661265
GB_GCA_038046485.1	Archaea	Nanobdellota	Nanobdellia	Woesearchaeales	SM23-78	JBBSWA01	JBBSWA01 sp038046485
